filename,fold,target,category,esc10,src_file,take
2-108017-A-24.wav,2,24,coughing,FALSE,108017,A
2-123896-A-24.wav,2,24,coughing,FALSE,123896,A
2-85292-A-24.wav,2,24,coughing,FALSE,85292,A
2-87412-A-24.wav,2,24,coughing,FALSE,87412,A
2-87794-A-24.wav,2,24,coughing,FALSE,87794,A
2-87795-A-24.wav,2,24,coughing,FALSE,87795,A
2-87799-A-24.wav,2,24,coughing,FALSE,87799,A
2-98676-A-24.wav,2,24,coughing,FALSE,98676,A
3-125418-A-24.wav,3,24,coughing,FALSE,125418,A
3-132601-A-24.wav,3,24,coughing,FALSE,132601,A
3-142604-A-24.wav,3,24,coughing,FALSE,142604,A
3-145487-A-24.wav,3,24,coughing,FALSE,145487,A
3-146873-A-24.wav,3,24,coughing,FALSE,146873,A
3-149042-A-24.wav,3,24,coughing,FALSE,149042,A
3-151212-A-24.wav,3,24,coughing,FALSE,151212,A
3-151213-A-24.wav,3,24,coughing,FALSE,151213,A
4-152995-A-24.wav,4,24,coughing,FALSE,152995,A
4-154443-A-24.wav,4,24,coughing,FALSE,154443,A
4-155650-A-24.wav,4,24,coughing,FALSE,155650,A
4-155650-B-24.wav,4,24,coughing,FALSE,155650,B
4-157296-A-24.wav,4,24,coughing,FALSE,157296,A
4-169726-A-24.wav,4,24,coughing,FALSE,169726,A
4-171396-A-24.wav,4,24,coughing,FALSE,171396,A
4-177835-A-24.wav,4,24,coughing,FALSE,177835,A
5-178997-A-24.wav,5,24,coughing,FALSE,178997,A
5-184871-A-24.wav,5,24,coughing,FALSE,184871,A
5-204604-A-24.wav,5,24,coughing,FALSE,204604,A
5-207681-A-24.wav,5,24,coughing,FALSE,207681,A
5-208761-A-24.wav,5,24,coughing,FALSE,208761,A
5-209719-A-24.wav,5,24,coughing,FALSE,209719,A
5-211197-A-24.wav,5,24,coughing,FALSE,211197,A
5-251489-A-24.wav,5,24,coughing,FALSE,251489,A
1-16568-A-3.wav,1,3,cow,FALSE,16568,A
1-202111-A-3.wav,1,3,cow,FALSE,202111,A
1-58277-A-3.wav,1,3,cow,FALSE,58277,A
1-69422-A-3.wav,1,3,cow,FALSE,69422,A
1-69641-A-3.wav,1,3,cow,FALSE,69641,A
1-77160-A-3.wav,1,3,cow,FALSE,77160,A
1-77241-A-3.wav,1,3,cow,FALSE,77241,A
1-81269-A-3.wav,1,3,cow,FALSE,81269,A
2-103423-A-3.wav,2,3,cow,FALSE,103423,A
2-103424-A-3.wav,2,3,cow,FALSE,103424,A
2-103426-A-3.wav,2,3,cow,FALSE,103426,A
2-103427-A-3.wav,2,3,cow,FALSE,103427,A
2-103428-A-3.wav,2,3,cow,FALSE,103428,A
2-104877-A-3.wav,2,3,cow,FALSE,104877,A
2-117795-A-3.wav,2,3,cow,FALSE,117795,A
2-117795-B-3.wav,2,3,cow,FALSE,117795,B
3-124376-A-3.wav,3,3,cow,FALSE,124376,A
3-124376-B-3.wav,3,3,cow,FALSE,124376,B
3-126358-A-3.wav,3,3,cow,FALSE,126358,A
3-126358-B-3.wav,3,3,cow,FALSE,126358,B
3-152039-A-3.wav,3,3,cow,FALSE,152039,A
3-152039-B-3.wav,3,3,cow,FALSE,152039,B
3-160993-A-3.wav,3,3,cow,FALSE,160993,A
3-163727-A-3.wav,3,3,cow,FALSE,163727,A
4-174860-A-3.wav,4,3,cow,FALSE,174860,A
4-174860-B-3.wav,4,3,cow,FALSE,174860,B
4-181955-A-3.wav,4,3,cow,FALSE,181955,A
4-181955-B-3.wav,4,3,cow,FALSE,181955,B
4-181955-C-3.wav,4,3,cow,FALSE,181955,C
4-213915-A-3.wav,4,3,cow,FALSE,213915,A
4-213915-B-3.wav,4,3,cow,FALSE,213915,B
4-213915-C-3.wav,4,3,cow,FALSE,213915,C
5-194899-A-3.wav,5,3,cow,FALSE,194899,A
5-194899-B-3.wav,5,3,cow,FALSE,194899,B
5-194899-C-3.wav,5,3,cow,FALSE,194899,C
5-194899-D-3.wav,5,3,cow,FALSE,194899,D
5-202795-A-3.wav,5,3,cow,FALSE,202795,A
5-242492-A-3.wav,5,3,cow,FALSE,242492,A
5-253085-A-3.wav,5,3,cow,FALSE,253085,A
5-253085-B-3.wav,5,3,cow,FALSE,253085,B
1-17150-A-12.wav,1,12,crackling_fire,TRUE,17150,A
1-17565-A-12.wav,1,12,crackling_fire,TRUE,17565,A
1-17742-A-12.wav,1,12,crackling_fire,TRUE,17742,A
1-17808-A-12.wav,1,12,crackling_fire,TRUE,17808,A
1-17808-B-12.wav,1,12,crackling_fire,TRUE,17808,B
1-4211-A-12.wav,1,12,crackling_fire,TRUE,4211,A
1-46272-A-12.wav,1,12,crackling_fire,TRUE,46272,A
1-7057-A-12.wav,1,12,crackling_fire,TRUE,7057,A
2-18766-A-12.wav,2,12,crackling_fire,TRUE,18766,A
2-18766-B-12.wav,2,12,crackling_fire,TRUE,18766,B
2-28314-A-12.wav,2,12,crackling_fire,TRUE,28314,A
2-28314-B-12.wav,2,12,crackling_fire,TRUE,28314,B
2-30322-A-12.wav,2,12,crackling_fire,TRUE,30322,A
2-30322-B-12.wav,2,12,crackling_fire,TRUE,30322,B
2-61311-A-12.wav,2,12,crackling_fire,TRUE,61311,A
2-65747-A-12.wav,2,12,crackling_fire,TRUE,65747,A
3-104632-A-12.wav,3,12,crackling_fire,TRUE,104632,A
3-104958-A-12.wav,3,12,crackling_fire,TRUE,104958,A
3-120644-A-12.wav,3,12,crackling_fire,TRUE,120644,A
3-145774-A-12.wav,3,12,crackling_fire,TRUE,145774,A
3-147965-A-12.wav,3,12,crackling_fire,TRUE,147965,A
3-157187-A-12.wav,3,12,crackling_fire,TRUE,157187,A
3-158476-A-12.wav,3,12,crackling_fire,TRUE,158476,A
3-65748-A-12.wav,3,12,crackling_fire,TRUE,65748,A
4-164661-A-12.wav,4,12,crackling_fire,TRUE,164661,A
4-164661-B-12.wav,4,12,crackling_fire,TRUE,164661,B
4-170247-A-12.wav,4,12,crackling_fire,TRUE,170247,A
4-170247-B-12.wav,4,12,crackling_fire,TRUE,170247,B
4-171207-A-12.wav,4,12,crackling_fire,TRUE,171207,A
4-181563-A-12.wav,4,12,crackling_fire,TRUE,181563,A
4-182368-A-12.wav,4,12,crackling_fire,TRUE,182368,A
4-182369-A-12.wav,4,12,crackling_fire,TRUE,182369,A
5-186924-A-12.wav,5,12,crackling_fire,TRUE,186924,A
5-189212-A-12.wav,5,12,crackling_fire,TRUE,189212,A
5-189237-A-12.wav,5,12,crackling_fire,TRUE,189237,A
5-193473-A-12.wav,5,12,crackling_fire,TRUE,193473,A
5-193473-B-12.wav,5,12,crackling_fire,TRUE,193473,B
5-213802-A-12.wav,5,12,crackling_fire,TRUE,213802,A
5-215658-A-12.wav,5,12,crackling_fire,TRUE,215658,A
5-215658-B-12.wav,5,12,crackling_fire,TRUE,215658,B
1-57316-A-13.wav,1,13,crickets,FALSE,57316,A
1-57318-A-13.wav,1,13,crickets,FALSE,57318,A
1-59102-A-13.wav,1,13,crickets,FALSE,59102,A
1-65483-A-13.wav,1,13,crickets,FALSE,65483,A
1-7456-A-13.wav,1,13,crickets,FALSE,7456,A
1-80840-A-13.wav,1,13,crickets,FALSE,80840,A
1-80841-A-13.wav,1,13,crickets,FALSE,80841,A
1-9841-A-13.wav,1,13,crickets,FALSE,9841,A
2-106019-A-13.wav,2,13,crickets,FALSE,106019,A
2-110613-A-13.wav,2,13,crickets,FALSE,110613,A
2-125821-A-13.wav,2,13,crickets,FALSE,125821,A
2-125875-A-13.wav,2,13,crickets,FALSE,125875,A
2-80844-A-13.wav,2,13,crickets,FALSE,80844,A
2-83270-A-13.wav,2,13,crickets,FALSE,83270,A
2-85139-A-13.wav,2,13,crickets,FALSE,85139,A
2-96033-A-13.wav,2,13,crickets,FALSE,96033,A
3-129338-A-13.wav,3,13,crickets,FALSE,129338,A
3-129678-A-13.wav,3,13,crickets,FALSE,129678,A
3-134802-A-13.wav,3,13,crickets,FALSE,134802,A
3-146033-A-13.wav,3,13,crickets,FALSE,146033,A
3-155766-A-13.wav,3,13,crickets,FALSE,155766,A
3-162786-A-13.wav,3,13,crickets,FALSE,162786,A
3-163607-A-13.wav,3,13,crickets,FALSE,163607,A
3-163607-B-13.wav,3,13,crickets,FALSE,163607,B
4-163697-A-13.wav,4,13,crickets,FALSE,163697,A
4-171823-A-13.wav,4,13,crickets,FALSE,171823,A
4-172143-A-13.wav,4,13,crickets,FALSE,172143,A
4-181362-A-13.wav,4,13,crickets,FALSE,181362,A
4-194246-A-13.wav,4,13,crickets,FALSE,194246,A
4-195707-A-13.wav,4,13,crickets,FALSE,195707,A
4-195805-A-13.wav,4,13,crickets,FALSE,195805,A
4-202749-A-13.wav,4,13,crickets,FALSE,202749,A
5-204352-A-13.wav,5,13,crickets,FALSE,204352,A
5-204352-B-13.wav,5,13,crickets,FALSE,204352,B
5-210540-A-13.wav,5,13,crickets,FALSE,210540,A
5-215172-A-13.wav,5,13,crickets,FALSE,215172,A
5-215179-A-13.wav,5,13,crickets,FALSE,215179,A
5-216213-A-13.wav,5,13,crickets,FALSE,216213,A
5-216214-A-13.wav,5,13,crickets,FALSE,216214,A
5-216216-A-13.wav,5,13,crickets,FALSE,216216,A
1-103298-A-9.wav,1,9,crow,FALSE,103298,A
1-39835-A-9.wav,1,9,crow,FALSE,39835,A
1-39835-B-9.wav,1,9,crow,FALSE,39835,B
1-56233-A-9.wav,1,9,crow,FALSE,56233,A
1-56234-A-9.wav,1,9,crow,FALSE,56234,A
1-75162-A-9.wav,1,9,crow,FALSE,75162,A
1-96950-A-9.wav,1,9,crow,FALSE,96950,A
1-96950-B-9.wav,1,9,crow,FALSE,96950,B
2-108763-A-9.wav,2,9,crow,FALSE,108763,A
2-108766-A-9.wav,2,9,crow,FALSE,108766,A
2-108767-A-9.wav,2,9,crow,FALSE,108767,A
2-108767-B-9.wav,2,9,crow,FALSE,108767,B
2-108767-C-9.wav,2,9,crow,FALSE,108767,C
2-109231-A-9.wav,2,9,crow,FALSE,109231,A
2-109231-B-9.wav,2,9,crow,FALSE,109231,B
2-109231-C-9.wav,2,9,crow,FALSE,109231,C
3-112397-A-9.wav,3,9,crow,FALSE,112397,A
3-117293-A-9.wav,3,9,crow,FALSE,117293,A
3-121348-A-9.wav,3,9,crow,FALSE,121348,A
3-124925-A-9.wav,3,9,crow,FALSE,124925,A
3-127890-A-9.wav,3,9,crow,FALSE,127890,A
3-127890-B-9.wav,3,9,crow,FALSE,127890,B
3-127890-C-9.wav,3,9,crow,FALSE,127890,C
3-129264-A-9.wav,3,9,crow,FALSE,129264,A
4-136381-A-9.wav,4,9,crow,FALSE,136381,A
4-138344-A-9.wav,4,9,crow,FALSE,138344,A
4-145081-A-9.wav,4,9,crow,FALSE,145081,A
4-156227-A-9.wav,4,9,crow,FALSE,156227,A
4-159426-A-9.wav,4,9,crow,FALSE,159426,A
4-173865-A-9.wav,4,9,crow,FALSE,173865,A
4-173865-B-9.wav,4,9,crow,FALSE,173865,B
4-188287-A-9.wav,4,9,crow,FALSE,188287,A
5-213836-A-9.wav,5,9,crow,FALSE,213836,A
5-213836-B-9.wav,5,9,crow,FALSE,213836,B
5-213836-C-9.wav,5,9,crow,FALSE,213836,C
5-213836-D-9.wav,5,9,crow,FALSE,213836,D
5-214869-A-9.wav,5,9,crow,FALSE,214869,A
5-222041-A-9.wav,5,9,crow,FALSE,222041,A
5-242711-A-9.wav,5,9,crow,FALSE,242711,A
5-261325-A-9.wav,5,9,crow,FALSE,261325,A
1-187207-A-20.wav,1,20,crying_baby,TRUE,187207,A
1-211527-A-20.wav,1,20,crying_baby,TRUE,211527,A
1-211527-B-20.wav,1,20,crying_baby,TRUE,211527,B
1-211527-C-20.wav,1,20,crying_baby,TRUE,211527,C
1-22694-A-20.wav,1,20,crying_baby,TRUE,22694,A
1-22694-B-20.wav,1,20,crying_baby,TRUE,22694,B
1-60997-A-20.wav,1,20,crying_baby,TRUE,60997,A
1-60997-B-20.wav,1,20,crying_baby,TRUE,60997,B
2-107351-A-20.wav,2,20,crying_baby,TRUE,107351,A
2-107351-B-20.wav,2,20,crying_baby,TRUE,107351,B
2-151079-A-20.wav,2,20,crying_baby,TRUE,151079,A
2-50665-A-20.wav,2,20,crying_baby,TRUE,50665,A
2-50666-A-20.wav,2,20,crying_baby,TRUE,50666,A
2-66637-A-20.wav,2,20,crying_baby,TRUE,66637,A
2-66637-B-20.wav,2,20,crying_baby,TRUE,66637,B
2-80482-A-20.wav,2,20,crying_baby,TRUE,80482,A
3-151080-A-20.wav,3,20,crying_baby,TRUE,151080,A
3-151081-A-20.wav,3,20,crying_baby,TRUE,151081,A
3-151081-B-20.wav,3,20,crying_baby,TRUE,151081,B
3-152007-A-20.wav,3,20,crying_baby,TRUE,152007,A
3-152007-B-20.wav,3,20,crying_baby,TRUE,152007,B
3-152007-C-20.wav,3,20,crying_baby,TRUE,152007,C
3-152007-D-20.wav,3,20,crying_baby,TRUE,152007,D
3-152007-E-20.wav,3,20,crying_baby,TRUE,152007,E
4-167077-A-20.wav,4,20,crying_baby,TRUE,167077,A
4-167077-B-20.wav,4,20,crying_baby,TRUE,167077,B
4-167077-C-20.wav,4,20,crying_baby,TRUE,167077,C
4-185575-A-20.wav,4,20,crying_baby,TRUE,185575,A
4-185575-B-20.wav,4,20,crying_baby,TRUE,185575,B
4-185575-C-20.wav,4,20,crying_baby,TRUE,185575,C
4-59579-A-20.wav,4,20,crying_baby,TRUE,59579,A
4-59579-B-20.wav,4,20,crying_baby,TRUE,59579,B
5-151085-A-20.wav,5,20,crying_baby,TRUE,151085,A
5-198411-A-20.wav,5,20,crying_baby,TRUE,198411,A
5-198411-B-20.wav,5,20,crying_baby,TRUE,198411,B
5-198411-C-20.wav,5,20,crying_baby,TRUE,198411,C
5-198411-D-20.wav,5,20,crying_baby,TRUE,198411,D
5-198411-E-20.wav,5,20,crying_baby,TRUE,198411,E
5-198411-F-20.wav,5,20,crying_baby,TRUE,198411,F
5-198411-G-20.wav,5,20,crying_baby,TRUE,198411,G
1-100032-A-0.wav,1,0,dog,TRUE,100032,A
1-110389-A-0.wav,1,0,dog,TRUE,110389,A
1-30226-A-0.wav,1,0,dog,TRUE,30226,A
1-30344-A-0.wav,1,0,dog,TRUE,30344,A
1-32318-A-0.wav,1,0,dog,TRUE,32318,A
1-59513-A-0.wav,1,0,dog,TRUE,59513,A
1-85362-A-0.wav,1,0,dog,TRUE,85362,A
1-97392-A-0.wav,1,0,dog,TRUE,97392,A
2-114280-A-0.wav,2,0,dog,TRUE,114280,A
2-114587-A-0.wav,2,0,dog,TRUE,114587,A
2-116400-A-0.wav,2,0,dog,TRUE,116400,A
2-117271-A-0.wav,2,0,dog,TRUE,117271,A
2-118072-A-0.wav,2,0,dog,TRUE,118072,A
2-118964-A-0.wav,2,0,dog,TRUE,118964,A
2-122104-A-0.wav,2,0,dog,TRUE,122104,A
2-122104-B-0.wav,2,0,dog,TRUE,122104,B
3-136288-A-0.wav,3,0,dog,TRUE,136288,A
3-144028-A-0.wav,3,0,dog,TRUE,144028,A
3-155312-A-0.wav,3,0,dog,TRUE,155312,A
3-157695-A-0.wav,3,0,dog,TRUE,157695,A
3-163459-A-0.wav,3,0,dog,TRUE,163459,A
3-170015-A-0.wav,3,0,dog,TRUE,170015,A
3-180256-A-0.wav,3,0,dog,TRUE,180256,A
3-180977-A-0.wav,3,0,dog,TRUE,180977,A
4-182395-A-0.wav,4,0,dog,TRUE,182395,A
4-183992-A-0.wav,4,0,dog,TRUE,183992,A
4-184575-A-0.wav,4,0,dog,TRUE,184575,A
4-191687-A-0.wav,4,0,dog,TRUE,191687,A
4-192236-A-0.wav,4,0,dog,TRUE,192236,A
4-194754-A-0.wav,4,0,dog,TRUE,194754,A
4-199261-A-0.wav,4,0,dog,TRUE,199261,A
4-207124-A-0.wav,4,0,dog,TRUE,207124,A
5-203128-A-0.wav,5,0,dog,TRUE,203128,A
5-203128-B-0.wav,5,0,dog,TRUE,203128,B
5-208030-A-0.wav,5,0,dog,TRUE,208030,A
5-212454-A-0.wav,5,0,dog,TRUE,212454,A
5-213855-A-0.wav,5,0,dog,TRUE,213855,A
5-217158-A-0.wav,5,0,dog,TRUE,217158,A
5-231762-A-0.wav,5,0,dog,TRUE,231762,A
5-9032-A-0.wav,5,0,dog,TRUE,9032,A
1-51805-A-33.wav,1,33,door_wood_creaks,FALSE,51805,A
1-51805-B-33.wav,1,33,door_wood_creaks,FALSE,51805,B
1-51805-C-33.wav,1,33,door_wood_creaks,FALSE,51805,C
1-51805-D-33.wav,1,33,door_wood_creaks,FALSE,51805,D
1-51805-E-33.wav,1,33,door_wood_creaks,FALSE,51805,E
1-51805-F-33.wav,1,33,door_wood_creaks,FALSE,51805,F
1-51805-G-33.wav,1,33,door_wood_creaks,FALSE,51805,G
1-51805-H-33.wav,1,33,door_wood_creaks,FALSE,51805,H
2-123712-A-33.wav,2,33,door_wood_creaks,FALSE,123712,A
2-70344-A-33.wav,2,33,door_wood_creaks,FALSE,70344,A
2-70366-A-33.wav,2,33,door_wood_creaks,FALSE,70366,A
2-70367-A-33.wav,2,33,door_wood_creaks,FALSE,70367,A
2-7321-A-33.wav,2,33,door_wood_creaks,FALSE,7321,A
2-87780-A-33.wav,2,33,door_wood_creaks,FALSE,87780,A
2-91912-A-33.wav,2,33,door_wood_creaks,FALSE,91912,A
2-91912-B-33.wav,2,33,door_wood_creaks,FALSE,91912,B
3-101381-A-33.wav,3,33,door_wood_creaks,FALSE,101381,A
3-101381-B-33.wav,3,33,door_wood_creaks,FALSE,101381,B
3-103401-A-33.wav,3,33,door_wood_creaks,FALSE,103401,A
3-103401-B-33.wav,3,33,door_wood_creaks,FALSE,103401,B
3-103401-C-33.wav,3,33,door_wood_creaks,FALSE,103401,C
3-103401-D-33.wav,3,33,door_wood_creaks,FALSE,103401,D
3-118194-A-33.wav,3,33,door_wood_creaks,FALSE,118194,A
3-94355-A-33.wav,3,33,door_wood_creaks,FALSE,94355,A
4-107117-A-33.wav,4,33,door_wood_creaks,FALSE,107117,A
4-107120-A-33.wav,4,33,door_wood_creaks,FALSE,107120,A
4-107122-A-33.wav,4,33,door_wood_creaks,FALSE,107122,A
4-108352-A-33.wav,4,33,door_wood_creaks,FALSE,108352,A
4-128659-A-33.wav,4,33,door_wood_creaks,FALSE,128659,A
4-132839-A-33.wav,4,33,door_wood_creaks,FALSE,132839,A
4-160036-A-33.wav,4,33,door_wood_creaks,FALSE,160036,A
4-160036-B-33.wav,4,33,door_wood_creaks,FALSE,160036,B
5-161270-A-33.wav,5,33,door_wood_creaks,FALSE,161270,A
5-161270-B-33.wav,5,33,door_wood_creaks,FALSE,161270,B
5-173568-A-33.wav,5,33,door_wood_creaks,FALSE,173568,A
5-177779-A-33.wav,5,33,door_wood_creaks,FALSE,177779,A
5-181458-A-33.wav,5,33,door_wood_creaks,FALSE,181458,A
5-187444-A-33.wav,5,33,door_wood_creaks,FALSE,187444,A
5-188606-A-33.wav,5,33,door_wood_creaks,FALSE,188606,A
5-191497-A-33.wav,5,33,door_wood_creaks,FALSE,191497,A
1-101336-A-30.wav,1,30,door_wood_knock,FALSE,101336,A
1-103995-A-30.wav,1,30,door_wood_knock,FALSE,103995,A
1-103999-A-30.wav,1,30,door_wood_knock,FALSE,103999,A
1-26188-A-30.wav,1,30,door_wood_knock,FALSE,26188,A
1-52290-A-30.wav,1,30,door_wood_knock,FALSE,52290,A
1-81001-A-30.wav,1,30,door_wood_knock,FALSE,81001,A
1-81001-B-30.wav,1,30,door_wood_knock,FALSE,81001,B
1-82817-A-30.wav,1,30,door_wood_knock,FALSE,82817,A
2-114254-A-30.wav,2,30,door_wood_knock,FALSE,114254,A
2-118624-A-30.wav,2,30,door_wood_knock,FALSE,118624,A
2-118625-A-30.wav,2,30,door_wood_knock,FALSE,118625,A
2-120218-A-30.wav,2,30,door_wood_knock,FALSE,120218,A
2-120218-B-30.wav,2,30,door_wood_knock,FALSE,120218,B
2-133889-A-30.wav,2,30,door_wood_knock,FALSE,133889,A
2-134915-A-30.wav,2,30,door_wood_knock,FALSE,134915,A
2-140841-A-30.wav,2,30,door_wood_knock,FALSE,140841,A
3-144510-A-30.wav,3,30,door_wood_knock,FALSE,144510,A
3-151089-A-30.wav,3,30,door_wood_knock,FALSE,151089,A
3-152594-A-30.wav,3,30,door_wood_knock,FALSE,152594,A
3-154378-A-30.wav,3,30,door_wood_knock,FALSE,154378,A
3-170574-A-30.wav,3,30,door_wood_knock,FALSE,170574,A
3-180147-A-30.wav,3,30,door_wood_knock,FALSE,180147,A
3-182023-A-30.wav,3,30,door_wood_knock,FALSE,182023,A
3-182025-A-30.wav,3,30,door_wood_knock,FALSE,182025,A
4-182034-A-30.wav,4,30,door_wood_knock,FALSE,182034,A
4-182039-A-30.wav,4,30,door_wood_knock,FALSE,182039,A
4-182041-A-30.wav,4,30,door_wood_knock,FALSE,182041,A
4-186518-A-30.wav,4,30,door_wood_knock,FALSE,186518,A
4-187284-A-30.wav,4,30,door_wood_knock,FALSE,187284,A
4-188878-A-30.wav,4,30,door_wood_knock,FALSE,188878,A
4-211502-A-30.wav,4,30,door_wood_knock,FALSE,211502,A
4-261068-A-30.wav,4,30,door_wood_knock,FALSE,261068,A
5-218980-A-30.wav,5,30,door_wood_knock,FALSE,218980,A
5-218981-A-30.wav,5,30,door_wood_knock,FALSE,218981,A
5-235644-A-30.wav,5,30,door_wood_knock,FALSE,235644,A
5-250026-A-30.wav,5,30,door_wood_knock,FALSE,250026,A
5-250026-B-30.wav,5,30,door_wood_knock,FALSE,250026,B
5-251426-A-30.wav,5,30,door_wood_knock,FALSE,251426,A
5-251426-B-30.wav,5,30,door_wood_knock,FALSE,251426,B
5-256512-A-30.wav,5,30,door_wood_knock,FALSE,256512,A
1-17295-A-29.wav,1,29,drinking_sipping,FALSE,17295,A
1-32579-A-29.wav,1,29,drinking_sipping,FALSE,32579,A
1-37226-A-29.wav,1,29,drinking_sipping,FALSE,37226,A
1-56270-A-29.wav,1,29,drinking_sipping,FALSE,56270,A
1-67230-A-29.wav,1,29,drinking_sipping,FALSE,67230,A
1-79146-A-29.wav,1,29,drinking_sipping,FALSE,79146,A
1-85909-A-29.wav,1,29,drinking_sipping,FALSE,85909,A
1-87565-A-29.wav,1,29,drinking_sipping,FALSE,87565,A
2-102581-A-29.wav,2,29,drinking_sipping,FALSE,102581,A
2-102581-B-29.wav,2,29,drinking_sipping,FALSE,102581,B
2-121978-A-29.wav,2,29,drinking_sipping,FALSE,121978,A
2-122763-A-29.wav,2,29,drinking_sipping,FALSE,122763,A
2-122763-B-29.wav,2,29,drinking_sipping,FALSE,122763,B
2-126756-A-29.wav,2,29,drinking_sipping,FALSE,126756,A
2-92978-A-29.wav,2,29,drinking_sipping,FALSE,92978,A
2-94807-A-29.wav,2,29,drinking_sipping,FALSE,94807,A
3-133977-A-29.wav,3,29,drinking_sipping,FALSE,133977,A
3-140323-A-29.wav,3,29,drinking_sipping,FALSE,140323,A
3-144253-A-29.wav,3,29,drinking_sipping,FALSE,144253,A
3-144259-A-29.wav,3,29,drinking_sipping,FALSE,144259,A
3-145387-A-29.wav,3,29,drinking_sipping,FALSE,145387,A
3-169907-A-29.wav,3,29,drinking_sipping,FALSE,169907,A
3-174866-A-29.wav,3,29,drinking_sipping,FALSE,174866,A
3-185456-A-29.wav,3,29,drinking_sipping,FALSE,185456,A
4-188191-A-29.wav,4,29,drinking_sipping,FALSE,188191,A
4-188191-B-29.wav,4,29,drinking_sipping,FALSE,188191,B
4-188191-C-29.wav,4,29,drinking_sipping,FALSE,188191,C
4-188595-A-29.wav,4,29,drinking_sipping,FALSE,188595,A
4-194808-A-29.wav,4,29,drinking_sipping,FALSE,194808,A
4-204202-A-29.wav,4,29,drinking_sipping,FALSE,204202,A
4-210593-A-29.wav,4,29,drinking_sipping,FALSE,210593,A
4-213193-A-29.wav,4,29,drinking_sipping,FALSE,213193,A
5-204114-A-29.wav,5,29,drinking_sipping,FALSE,204114,A
5-207836-A-29.wav,5,29,drinking_sipping,FALSE,207836,A
5-207836-B-29.wav,5,29,drinking_sipping,FALSE,207836,B
5-207836-C-29.wav,5,29,drinking_sipping,FALSE,207836,C
5-207836-D-29.wav,5,29,drinking_sipping,FALSE,207836,D
5-243036-A-29.wav,5,29,drinking_sipping,FALSE,243036,A
5-243635-A-29.wav,5,29,drinking_sipping,FALSE,243635,A
5-259640-A-29.wav,5,29,drinking_sipping,FALSE,259640,A
1-18527-A-44.wav,1,44,engine,FALSE,18527,A
1-18527-B-44.wav,1,44,engine,FALSE,18527,B
1-22882-A-44.wav,1,44,engine,FALSE,22882,A
1-50454-A-44.wav,1,44,engine,FALSE,50454,A
1-50455-A-44.wav,1,44,engine,FALSE,50455,A
1-50661-A-44.wav,1,44,engine,FALSE,50661,A
1-61261-A-44.wav,1,44,engine,FALSE,61261,A
1-62565-A-44.wav,1,44,engine,FALSE,62565,A
2-106014-A-44.wav,2,44,engine,FALSE,106014,A
2-106015-A-44.wav,2,44,engine,FALSE,106015,A
2-106015-B-44.wav,2,44,engine,FALSE,106015,B
2-106486-A-44.wav,2,44,engine,FALSE,106486,A
2-106487-A-44.wav,2,44,engine,FALSE,106487,A
2-107228-A-44.wav,2,44,engine,FALSE,107228,A
2-107228-B-44.wav,2,44,engine,FALSE,107228,B
2-78651-A-44.wav,2,44,engine,FALSE,78651,A
3-115382-A-44.wav,3,44,engine,FALSE,115382,A
3-119455-A-44.wav,3,44,engine,FALSE,119455,A
3-128160-A-44.wav,3,44,engine,FALSE,128160,A
3-141240-A-44.wav,3,44,engine,FALSE,141240,A
3-141240-B-44.wav,3,44,engine,FALSE,141240,B
3-146186-A-44.wav,3,44,engine,FALSE,146186,A
3-154758-A-44.wav,3,44,engine,FALSE,154758,A
3-259622-A-44.wav,3,44,engine,FALSE,259622,A
4-171652-A-44.wav,4,44,engine,FALSE,171652,A
4-186935-A-44.wav,4,44,engine,FALSE,186935,A
4-186936-A-44.wav,4,44,engine,FALSE,186936,A
4-186938-A-44.wav,4,44,engine,FALSE,186938,A
4-186940-A-44.wav,4,44,engine,FALSE,186940,A
4-186962-A-44.wav,4,44,engine,FALSE,186962,A
4-195451-A-44.wav,4,44,engine,FALSE,195451,A
4-201988-A-44.wav,4,44,engine,FALSE,201988,A
5-209992-A-44.wav,5,44,engine,FALSE,209992,A
5-209992-B-44.wav,5,44,engine,FALSE,209992,B
5-232272-A-44.wav,5,44,engine,FALSE,232272,A
5-235507-A-44.wav,5,44,engine,FALSE,235507,A
5-240671-A-44.wav,5,44,engine,FALSE,240671,A
5-243773-A-44.wav,5,44,engine,FALSE,243773,A
5-243773-B-44.wav,5,44,engine,FALSE,243773,B
5-243783-A-44.wav,5,44,engine,FALSE,243783,A
1-115545-A-48.wav,1,48,fireworks,FALSE,115545,A
1-115545-B-48.wav,1,48,fireworks,FALSE,115545,B
1-115545-C-48.wav,1,48,fireworks,FALSE,115545,C
1-115546-A-48.wav,1,48,fireworks,FALSE,115546,A
1-160563-A-48.wav,1,48,fireworks,FALSE,160563,A
1-160563-B-48.wav,1,48,fireworks,FALSE,160563,B
1-25777-A-48.wav,1,48,fireworks,FALSE,25777,A
1-25781-A-48.wav,1,48,fireworks,FALSE,25781,A
2-117615-A-48.wav,2,48,fireworks,FALSE,117615,A
2-117615-B-48.wav,2,48,fireworks,FALSE,117615,B
2-117615-C-48.wav,2,48,fireworks,FALSE,117615,C
2-117615-D-48.wav,2,48,fireworks,FALSE,117615,D
2-117615-E-48.wav,2,48,fireworks,FALSE,117615,E
2-117616-A-48.wav,2,48,fireworks,FALSE,117616,A
